"","target","id","set_split","problem","timepoint","values"
"5935","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1854955
"5936","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.49395647
"5937","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.59274777
"5938","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.2842868
"5939","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.0126108
"5940","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.0620064
"5941","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.88912166
"5942","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.44456083
"5943","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.49395647
"5944","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.54335212
"5945","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.5186543
"5946","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.44456083
"5947","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.74093472
"5948","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.2842868
"5949","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.74093472
"5950","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.44456083
"5951","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.074093472
"5952","1","248_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.39516518
"5953","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",1,-1.0449312
"5954","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.3185131
"5955","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4279459
"5956","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6103339
"5957","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5738563
"5958","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.3367519
"5959","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1908415
"5960","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.22418523
"5961","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.90662027
"5962","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.0707695
"5963","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",11,0.97957546
"5964","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.99781426
"5965","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.83366507
"5966","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.45065031
"5967","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.46888911
"5968","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.72423228
"5969","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.81542627
"5970","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.97957546
"5971","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.107247
"5972","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.85190387
"5973","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.39593391
"5974","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.12235194
"5975","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.40657321
"5976","1","249_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.57072241
"5977","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.9670071
"5978","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.3627332
"5979","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4791232
"5980","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6187912
"5981","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5489572
"5982","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.5024012
"5983","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1066751
"5984","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.26866697
"5985","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.49950718
"5986","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.1047353
"5987","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.1047353
"5988","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.94178928
"5989","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.70900923
"5990","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.26672713
"5991","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.35983915
"5992","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.38311716
"5993","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.42967316
"5994","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.40639516
"5995","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.3840713
"5996","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.3142373
"5997","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.84867725
"5998","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.45295117
"5999","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.035886921
"6000","1","250_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.31522298
"6001","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.31592034
"6002","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.81662428
"6003","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.0312117
"6004","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.2815637
"6005","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5319156
"6006","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.3530928
"6007","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.2100345
"6008","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.85238885
"6009","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",9,-0.95968255
"6010","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",10,-0.17286207
"6011","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",11,0.50666471
"6012","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.75701668
"6013","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.75701668
"6014","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.22054817
"6015","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",15,-0.20862664
"6016","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",16,-0.28015578
"6017","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",17,-0.28015578
"6018","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.93583951
"6019","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.2934852
"6020","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.6511308
"6021","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",21,1.6868954
"6022","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",22,1.221956
"6023","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",23,0.90007495
"6024","1","251_ItalyPowerDemand","Test","ItalyPowerDemand",24,0.36360644
"6025","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",1,-1.0614552
"6026","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.4047169
"6027","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.5763478
"6028","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6989412
"6029","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5518291
"6030","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.3801982
"6031","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.0369365
"6032","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.22781953
"6033","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.58129738
"6034","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.2187835
"6035","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.1697461
"6036","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.99811518
"6037","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.77744694
"6038","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.40966652
"6039","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.53225999
"6040","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.70389085
"6041","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.55677868
"6042","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.60581607
"6043","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.65485346
"6044","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.2187835
"6045","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.63033477
"6046","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.43418521
"6047","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.17878214
"6048","1","252_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.37493169
"6049","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.46343095
"6050","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.2412172
"6051","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.6301103
"6052","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.5134423
"6053","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5523317
"6054","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.5523317
"6055","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1634385
"6056","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.2689844
"6057","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.23657664
"6058","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.2476987
"6059","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.5199239
"6060","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.3643667
"6061","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",13,1.0921415
"6062","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.62546975
"6063","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.8588056
"6064","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.74213767
"6065","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.78102698
"6066","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.4699125
"6067","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.15879802
"6068","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.042130088
"6069","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",21,-0.15231647
"6070","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.66435906
"6071","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",23,0.0032407777
"6072","2","253_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.2689844
"6073","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",1,-1.0508381
"6074","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.3295134
"6075","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4887564
"6076","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6280941
"6077","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.568378
"6078","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.4290403
"6079","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.150365
"6080","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.21481221
"6081","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.64111908
"6082","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.059132
"6083","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.0392266
"6084","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.93969976
"6085","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.80036211
"6086","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.30272763
"6087","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.48187605
"6088","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.46197067
"6089","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.60130832
"6090","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",18,1.1785643
"6091","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.1387535
"6092","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.93969976
"6093","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.56149757
"6094","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.3425384
"6095","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.035663802
"6096","1","254_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.59301441
"6097","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",1,-1.0473637
"6098","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.3445468
"6099","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4188425
"6100","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6417298
"6101","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.7160255
"6102","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.4931383
"6103","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.072129
"6104","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.52729346
"6105","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.61190809
"6106","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.0824478
"6107","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.3548656
"6108","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.1567436
"6109","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.93385635
"6110","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.53761233
"6111","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.68620384
"6112","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.76049959
"6113","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.76049959
"6114","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.51284708
"6115","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.21566407
"6116","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.24042932
"6117","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.042307309
"6118","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.78526485
"6119","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",23,0.53761233
"6120","2","255_ItalyPowerDemand","Test","ItalyPowerDemand",24,0.042307309
"6121","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.82080657
"6122","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.86344587
"6123","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.460396
"6124","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.5030353
"6125","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.5456746
"6126","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.5030353
"6127","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1192816
"6128","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.94872447
"6129","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.11725807
"6130","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.1832406
"6131","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.2685192
"6132","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.2685192
"6133","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",13,1.2685192
"6134","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.75684759
"6135","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.92740479
"6136","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.92740479
"6137","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",17,1.0126834
"6138","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.45837247
"6139","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.45837247
"6140","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.15989737
"6141","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",21,-0.47969216
"6142","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.24517597
"6143","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",23,0.28781527
"6144","2","256_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.095938445
"6145","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.79079043
"6146","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.95582495
"6147","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.5334458
"6148","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.285894
"6149","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.615963
"6150","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.3684113
"6151","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",7,-0.87330769
"6152","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",8,-1.285894
"6153","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.034382193
"6154","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",10,0.94207207
"6155","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.1071066
"6156","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.3546584
"6157","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",13,1.1896239
"6158","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",14,1.0245893
"6159","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.19941672
"6160","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.61200303
"6161","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.94207207
"6162","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.52948576
"6163","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.034382193
"6164","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",20,-0.04813507
"6165","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",21,-0.6257559
"6166","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.85955481
"6167","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",23,1.1071066
"6168","2","257_ItalyPowerDemand","Test","ItalyPowerDemand",24,0.4469685
"6169","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.16402365
"6170","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.21651121
"6171","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",3,-0.5314366
"6172","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",4,-0.95133714
"6173","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.0563123
"6174","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.1087999
"6175","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",7,-0.84636201
"6176","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.58392417
"6177","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",9,-0.42646148
"6178","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",10,-0.84636201
"6179","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",11,-0.47894904
"6180","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",12,-0.16402365
"6181","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.15090175
"6182","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",14,-0.16402365
"6183","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",15,-0.68889931
"6184","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",16,-0.5314366
"6185","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",17,-0.58392417
"6186","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",18,-0.059048511
"6187","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.5155785
"6188","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.8829915
"6189","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",21,2.0404542
"6190","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",22,2.0929417
"6191","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",23,1.1481655
"6192","1","258_ItalyPowerDemand","Test","ItalyPowerDemand",24,0.57080229
"6193","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",1,0.18083203
"6194","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.38280028
"6195","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",3,-0.66461643
"6196","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.2282488
"6197","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.3409752
"6198","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.2282488
"6199","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",7,-0.89006935
"6200","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.6082532
"6201","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",9,-0.21371059
"6202","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",10,-0.49552674
"6203","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",11,0.63173789
"6204","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.0262805
"6205","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.63173789
"6206","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.1244688
"6207","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",15,-1.1155223
"6208","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",16,-1.1718855
"6209","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",17,-0.83370612
"6210","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.068105571
"6211","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.4771864
"6212","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.6462761
"6213","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",21,1.7590025
"6214","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",22,1.4208231
"6215","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",23,0.91355403
"6216","1","259_ItalyPowerDemand","Test","ItalyPowerDemand",24,0.2935585
"6217","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",1,-1.1252464
"6218","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.3811334
"6219","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4992351
"6220","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.5582859
"6221","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.6173367
"6222","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.4795514
"6223","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.0858792
"6224","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.14106589
"6225","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.5478605
"6226","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.0202672
"6227","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.0005836
"6228","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",12,0.88248189
"6229","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",13,0.68564578
"6230","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.42975883
"6231","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.44944245
"6232","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.48880967
"6233","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.62659495
"6234","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.80374745
"6235","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",19,1.1974197
"6236","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",20,1.1777361
"6237","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.70532939
"6238","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.50849328
"6239","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.082015054
"6240","1","260_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.55442172
"6241","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.75408393
"6242","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",2,-1.0641745
"6243","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.5152154
"6244","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.7689258
"6245","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.6279756
"6246","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.6279756
"6247","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.1205546
"6248","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",8,-0.61313366
"6249","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",9,0.37351821
"6250","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",10,1.1064596
"6251","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",11,1.1346496
"6252","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",12,1.2755999
"6253","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",13,1.0218894
"6254","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",14,0.57084859
"6255","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",15,0.59903864
"6256","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",16,0.79636902
"6257","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",17,0.99369939
"6258","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",18,0.65541875
"6259","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",19,0.37351821
"6260","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",20,0.34532815
"6261","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",21,0.59903864
"6262","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",22,0.48627842
"6263","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",23,-0.1057127
"6264","2","261_ItalyPowerDemand","Test","ItalyPowerDemand",24,-0.13390275
"6265","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",1,-0.69498736
"6266","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",2,-0.86635412
"6267","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",3,-1.4090155
"6268","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",4,-1.6375045
"6269","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",5,-1.4946988
"6270","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",6,-1.4661377
"6271","2","262_ItalyPowerDemand","Test","ItalyPowerDemand",7,-1.6089433
