"","target","id","set_split","problem","timepoint","values"
"11145","1","78_PowerCons","Train","PowerCons",57,1.31
"11146","1","78_PowerCons","Train","PowerCons",58,1.3
"11147","1","78_PowerCons","Train","PowerCons",59,0.89
"11148","1","78_PowerCons","Train","PowerCons",60,0.49
"11149","1","78_PowerCons","Train","PowerCons",61,0.31
"11150","1","78_PowerCons","Train","PowerCons",62,0.14
"11151","1","78_PowerCons","Train","PowerCons",63,0.2
"11152","1","78_PowerCons","Train","PowerCons",64,0.23
"11153","1","78_PowerCons","Train","PowerCons",65,0.22
"11154","1","78_PowerCons","Train","PowerCons",66,0.23
"11155","1","78_PowerCons","Train","PowerCons",67,0.28
"11156","1","78_PowerCons","Train","PowerCons",68,0.31
"11157","1","78_PowerCons","Train","PowerCons",69,0.3
"11158","1","78_PowerCons","Train","PowerCons",70,0.28
"11159","1","78_PowerCons","Train","PowerCons",71,0.34
"11160","1","78_PowerCons","Train","PowerCons",72,0.41
"11161","1","78_PowerCons","Train","PowerCons",73,0.34
"11162","1","78_PowerCons","Train","PowerCons",74,0.27
"11163","1","78_PowerCons","Train","PowerCons",75,0.3
"11164","1","78_PowerCons","Train","PowerCons",76,0.3
"11165","1","78_PowerCons","Train","PowerCons",77,0.29
"11166","1","78_PowerCons","Train","PowerCons",78,0.27
"11167","1","78_PowerCons","Train","PowerCons",79,0.62
"11168","1","78_PowerCons","Train","PowerCons",80,0.97
"11169","1","78_PowerCons","Train","PowerCons",81,0.97
"11170","1","78_PowerCons","Train","PowerCons",82,1.31
"11171","1","78_PowerCons","Train","PowerCons",83,1.31
"11172","1","78_PowerCons","Train","PowerCons",84,1.34
"11173","1","78_PowerCons","Train","PowerCons",85,1.38
"11174","1","78_PowerCons","Train","PowerCons",86,1.41
"11175","1","78_PowerCons","Train","PowerCons",87,1.43
"11176","1","78_PowerCons","Train","PowerCons",88,1.46
"11177","1","78_PowerCons","Train","PowerCons",89,1.43
"11178","1","78_PowerCons","Train","PowerCons",90,1.41
"11179","1","78_PowerCons","Train","PowerCons",91,1.04
"11180","1","78_PowerCons","Train","PowerCons",92,0.66
"11181","1","78_PowerCons","Train","PowerCons",93,0.47
"11182","1","78_PowerCons","Train","PowerCons",94,0.28
"11183","1","78_PowerCons","Train","PowerCons",95,0.26
"11184","1","78_PowerCons","Train","PowerCons",96,0.27
"11185","1","78_PowerCons","Train","PowerCons",97,0.27
"11186","1","78_PowerCons","Train","PowerCons",98,0.23
"11187","1","78_PowerCons","Train","PowerCons",99,0.24
"11188","1","78_PowerCons","Train","PowerCons",100,0.26
"11189","1","78_PowerCons","Train","PowerCons",101,0.28
"11190","1","78_PowerCons","Train","PowerCons",102,0.3
"11191","1","78_PowerCons","Train","PowerCons",103,0.33
"11192","1","78_PowerCons","Train","PowerCons",104,0.65
"11193","1","78_PowerCons","Train","PowerCons",105,0.98
"11194","1","78_PowerCons","Train","PowerCons",106,0.75
"11195","1","78_PowerCons","Train","PowerCons",107,0.51
"11196","1","78_PowerCons","Train","PowerCons",108,0.64
"11197","1","78_PowerCons","Train","PowerCons",109,0.48
"11198","1","78_PowerCons","Train","PowerCons",110,0.31
"11199","1","78_PowerCons","Train","PowerCons",111,1.46
"11200","1","78_PowerCons","Train","PowerCons",112,2.6
"11201","1","78_PowerCons","Train","PowerCons",113,1.44
"11202","1","78_PowerCons","Train","PowerCons",114,0.27
"11203","1","78_PowerCons","Train","PowerCons",115,0.35
"11204","1","78_PowerCons","Train","PowerCons",116,0.44
"11205","1","78_PowerCons","Train","PowerCons",117,0.46
"11206","1","78_PowerCons","Train","PowerCons",118,0.47
"11207","1","78_PowerCons","Train","PowerCons",119,0.48
"11208","1","78_PowerCons","Train","PowerCons",120,1.01
"11209","1","78_PowerCons","Train","PowerCons",121,1.54
"11210","1","78_PowerCons","Train","PowerCons",122,1.75
"11211","1","78_PowerCons","Train","PowerCons",123,1.97
"11212","1","78_PowerCons","Train","PowerCons",124,1.89
"11213","1","78_PowerCons","Train","PowerCons",125,1.81
"11214","1","78_PowerCons","Train","PowerCons",126,1.67
"11215","1","78_PowerCons","Train","PowerCons",127,1.54
"11216","1","78_PowerCons","Train","PowerCons",128,1.49
"11217","1","78_PowerCons","Train","PowerCons",129,1.43
"11218","1","78_PowerCons","Train","PowerCons",130,1.41
"11219","1","78_PowerCons","Train","PowerCons",131,1.43
"11220","1","78_PowerCons","Train","PowerCons",132,1.44
"11221","1","78_PowerCons","Train","PowerCons",133,1.53
"11222","1","78_PowerCons","Train","PowerCons",134,1.61
"11223","1","78_PowerCons","Train","PowerCons",135,1.62
"11224","1","78_PowerCons","Train","PowerCons",136,1.61
"11225","1","78_PowerCons","Train","PowerCons",137,1.6
"11226","1","78_PowerCons","Train","PowerCons",138,1.59
"11227","1","78_PowerCons","Train","PowerCons",139,1.55
"11228","1","78_PowerCons","Train","PowerCons",140,1
"11229","1","78_PowerCons","Train","PowerCons",141,0.55
"11230","1","78_PowerCons","Train","PowerCons",142,0.37
"11231","1","78_PowerCons","Train","PowerCons",143,0.37
"11232","1","78_PowerCons","Train","PowerCons",144,0.36
"11233","1","79_PowerCons","Train","PowerCons",1,3.49
"11234","1","79_PowerCons","Train","PowerCons",2,3.49
"11235","1","79_PowerCons","Train","PowerCons",3,1.63
"11236","1","79_PowerCons","Train","PowerCons",4,1.63
"11237","1","79_PowerCons","Train","PowerCons",5,1.49
"11238","1","79_PowerCons","Train","PowerCons",6,1.35
"11239","1","79_PowerCons","Train","PowerCons",7,1.36
"11240","1","79_PowerCons","Train","PowerCons",8,0.95
"11241","1","79_PowerCons","Train","PowerCons",9,0.53
"11242","1","79_PowerCons","Train","PowerCons",10,0.6
"11243","1","79_PowerCons","Train","PowerCons",11,0.66
"11244","1","79_PowerCons","Train","PowerCons",12,1.06
"11245","1","79_PowerCons","Train","PowerCons",13,1.45
"11246","1","79_PowerCons","Train","PowerCons",14,1.35
"11247","1","79_PowerCons","Train","PowerCons",15,0.85
"11248","1","79_PowerCons","Train","PowerCons",16,0.35
"11249","1","79_PowerCons","Train","PowerCons",17,0.29
"11250","1","79_PowerCons","Train","PowerCons",18,0.3
"11251","1","79_PowerCons","Train","PowerCons",19,0.31
"11252","1","79_PowerCons","Train","PowerCons",20,0.31
"11253","1","79_PowerCons","Train","PowerCons",21,0.32
"11254","1","79_PowerCons","Train","PowerCons",22,0.34
"11255","1","79_PowerCons","Train","PowerCons",23,0.32
"11256","1","79_PowerCons","Train","PowerCons",24,0.32
"11257","1","79_PowerCons","Train","PowerCons",25,0.32
"11258","1","79_PowerCons","Train","PowerCons",26,0.3
"11259","1","79_PowerCons","Train","PowerCons",27,0.28
"11260","1","79_PowerCons","Train","PowerCons",28,0.3
"11261","1","79_PowerCons","Train","PowerCons",29,0.33
"11262","1","79_PowerCons","Train","PowerCons",30,0.33
"11263","1","79_PowerCons","Train","PowerCons",31,0.33
"11264","1","79_PowerCons","Train","PowerCons",32,0.34
"11265","1","79_PowerCons","Train","PowerCons",33,0.34
"11266","1","79_PowerCons","Train","PowerCons",34,0.34
"11267","1","79_PowerCons","Train","PowerCons",35,0.32
"11268","1","79_PowerCons","Train","PowerCons",36,0.32
"11269","1","79_PowerCons","Train","PowerCons",37,0.3
"11270","1","79_PowerCons","Train","PowerCons",38,0.27
"11271","1","79_PowerCons","Train","PowerCons",39,0.29
"11272","1","79_PowerCons","Train","PowerCons",40,0.31
"11273","1","79_PowerCons","Train","PowerCons",41,0.3
"11274","1","79_PowerCons","Train","PowerCons",42,0.29
"11275","1","79_PowerCons","Train","PowerCons",43,0.26
"11276","1","79_PowerCons","Train","PowerCons",44,0.24
"11277","1","79_PowerCons","Train","PowerCons",45,0.31
"11278","1","79_PowerCons","Train","PowerCons",46,0.37
"11279","1","79_PowerCons","Train","PowerCons",47,0.32
"11280","1","79_PowerCons","Train","PowerCons",48,1.14
"11281","1","79_PowerCons","Train","PowerCons",49,1.96
"11282","1","79_PowerCons","Train","PowerCons",50,1.76
"11283","1","79_PowerCons","Train","PowerCons",51,1.57
"11284","1","79_PowerCons","Train","PowerCons",52,1.59
"11285","1","79_PowerCons","Train","PowerCons",53,1.61
"11286","1","79_PowerCons","Train","PowerCons",54,1.63
"11287","1","79_PowerCons","Train","PowerCons",55,1.65
"11288","1","79_PowerCons","Train","PowerCons",56,2.62
"11289","1","79_PowerCons","Train","PowerCons",57,3.59
"11290","1","79_PowerCons","Train","PowerCons",58,2.62
"11291","1","79_PowerCons","Train","PowerCons",59,1.66
"11292","1","79_PowerCons","Train","PowerCons",60,1.57
"11293","1","79_PowerCons","Train","PowerCons",61,1.47
"11294","1","79_PowerCons","Train","PowerCons",62,1.42
"11295","1","79_PowerCons","Train","PowerCons",63,1.38
"11296","1","79_PowerCons","Train","PowerCons",64,1.38
"11297","1","79_PowerCons","Train","PowerCons",65,1.38
"11298","1","79_PowerCons","Train","PowerCons",66,1.52
"11299","1","79_PowerCons","Train","PowerCons",67,1.52
"11300","1","79_PowerCons","Train","PowerCons",68,5.01
"11301","1","79_PowerCons","Train","PowerCons",69,5.01
"11302","1","79_PowerCons","Train","PowerCons",70,4.29
"11303","1","79_PowerCons","Train","PowerCons",71,3.56
"11304","1","79_PowerCons","Train","PowerCons",72,2.69
"11305","1","79_PowerCons","Train","PowerCons",73,1.83
"11306","1","79_PowerCons","Train","PowerCons",74,1.75
"11307","1","79_PowerCons","Train","PowerCons",75,2.49
"11308","1","79_PowerCons","Train","PowerCons",76,3.23
"11309","1","79_PowerCons","Train","PowerCons",77,3.57
"11310","1","79_PowerCons","Train","PowerCons",78,3.91
"11311","1","79_PowerCons","Train","PowerCons",79,3.01
"11312","1","79_PowerCons","Train","PowerCons",80,2.43
"11313","1","79_PowerCons","Train","PowerCons",81,1.86
"11314","1","79_PowerCons","Train","PowerCons",82,1.86
"11315","1","79_PowerCons","Train","PowerCons",83,2.68
"11316","1","79_PowerCons","Train","PowerCons",84,3.5
"11317","1","79_PowerCons","Train","PowerCons",85,2.52
"11318","1","79_PowerCons","Train","PowerCons",86,1.54
"11319","1","79_PowerCons","Train","PowerCons",87,1.51
"11320","1","79_PowerCons","Train","PowerCons",88,1.51
"11321","1","79_PowerCons","Train","PowerCons",89,1.52
"11322","1","79_PowerCons","Train","PowerCons",90,1.46
"11323","1","79_PowerCons","Train","PowerCons",91,1.46
"11324","1","79_PowerCons","Train","PowerCons",92,2.19
"11325","1","79_PowerCons","Train","PowerCons",93,2.19
"11326","1","79_PowerCons","Train","PowerCons",94,1.82
"11327","1","79_PowerCons","Train","PowerCons",95,1.45
"11328","1","79_PowerCons","Train","PowerCons",96,1.41
"11329","1","79_PowerCons","Train","PowerCons",97,1.38
"11330","1","79_PowerCons","Train","PowerCons",98,1.37
"11331","1","79_PowerCons","Train","PowerCons",99,1.35
"11332","1","79_PowerCons","Train","PowerCons",100,1.37
"11333","1","79_PowerCons","Train","PowerCons",101,1.39
"11334","1","79_PowerCons","Train","PowerCons",102,1.36
"11335","1","79_PowerCons","Train","PowerCons",103,1.33
"11336","1","79_PowerCons","Train","PowerCons",104,1.35
"11337","1","79_PowerCons","Train","PowerCons",105,1.37
"11338","1","79_PowerCons","Train","PowerCons",106,1.34
"11339","1","79_PowerCons","Train","PowerCons",107,1.3
"11340","1","79_PowerCons","Train","PowerCons",108,1.33
"11341","1","79_PowerCons","Train","PowerCons",109,1.36
"11342","1","79_PowerCons","Train","PowerCons",110,1.36
"11343","1","79_PowerCons","Train","PowerCons",111,1.29
"11344","1","79_PowerCons","Train","PowerCons",112,1.29
"11345","1","79_PowerCons","Train","PowerCons",113,1.34
"11346","1","79_PowerCons","Train","PowerCons",114,1.38
"11347","1","79_PowerCons","Train","PowerCons",115,1.3
"11348","1","79_PowerCons","Train","PowerCons",116,1.17
"11349","1","79_PowerCons","Train","PowerCons",117,1.04
"11350","1","79_PowerCons","Train","PowerCons",118,0.64
"11351","1","79_PowerCons","Train","PowerCons",119,0.24
"11352","1","79_PowerCons","Train","PowerCons",120,0.24
"11353","1","79_PowerCons","Train","PowerCons",121,0.28
"11354","1","79_PowerCons","Train","PowerCons",122,0.28
"11355","1","79_PowerCons","Train","PowerCons",123,1.01
"11356","1","79_PowerCons","Train","PowerCons",124,1.74
"11357","1","79_PowerCons","Train","PowerCons",125,1.71
"11358","1","79_PowerCons","Train","PowerCons",126,1.67
"11359","1","79_PowerCons","Train","PowerCons",127,1.46
"11360","1","79_PowerCons","Train","PowerCons",128,1.64
"11361","1","79_PowerCons","Train","PowerCons",129,1.81
"11362","1","79_PowerCons","Train","PowerCons",130,2.17
"11363","1","79_PowerCons","Train","PowerCons",131,2.17
"11364","1","79_PowerCons","Train","PowerCons",132,1.34
"11365","1","79_PowerCons","Train","PowerCons",133,1.34
"11366","1","79_PowerCons","Train","PowerCons",134,0.8
"11367","1","79_PowerCons","Train","PowerCons",135,0.26
"11368","1","79_PowerCons","Train","PowerCons",136,0.3
"11369","1","79_PowerCons","Train","PowerCons",137,0.34
"11370","1","79_PowerCons","Train","PowerCons",138,0.3
"11371","1","79_PowerCons","Train","PowerCons",139,0.26
"11372","1","79_PowerCons","Train","PowerCons",140,0.28
"11373","1","79_PowerCons","Train","PowerCons",141,0.3
"11374","1","79_PowerCons","Train","PowerCons",142,0.32
"11375","1","79_PowerCons","Train","PowerCons",143,0.33
"11376","1","79_PowerCons","Train","PowerCons",144,0.23
"11377","1","80_PowerCons","Train","PowerCons",1,0.18
"11378","1","80_PowerCons","Train","PowerCons",2,0.19
"11379","1","80_PowerCons","Train","PowerCons",3,0.18
"11380","1","80_PowerCons","Train","PowerCons",4,0.16
"11381","1","80_PowerCons","Train","PowerCons",5,0.2
"11382","1","80_PowerCons","Train","PowerCons",6,0.29
"11383","1","80_PowerCons","Train","PowerCons",7,0.6
"11384","1","80_PowerCons","Train","PowerCons",8,0.91
"11385","1","80_PowerCons","Train","PowerCons",9,1.22
"11386","1","80_PowerCons","Train","PowerCons",10,0.85
"11387","1","80_PowerCons","Train","PowerCons",11,0.48
"11388","1","80_PowerCons","Train","PowerCons",12,0.29
"11389","1","80_PowerCons","Train","PowerCons",13,0.11
"11390","1","80_PowerCons","Train","PowerCons",14,0.16
"11391","1","80_PowerCons","Train","PowerCons",15,0.19
"11392","1","80_PowerCons","Train","PowerCons",16,0.18
"11393","1","80_PowerCons","Train","PowerCons",17,0.14
"11394","1","80_PowerCons","Train","PowerCons",18,0.14
"11395","1","80_PowerCons","Train","PowerCons",19,0.22
"11396","1","80_PowerCons","Train","PowerCons",20,0.21
"11397","1","80_PowerCons","Train","PowerCons",21,0.2
"11398","1","80_PowerCons","Train","PowerCons",22,0.21
"11399","1","80_PowerCons","Train","PowerCons",23,0.24
"11400","1","80_PowerCons","Train","PowerCons",24,0.22
"11401","1","80_PowerCons","Train","PowerCons",25,0.16
"11402","1","80_PowerCons","Train","PowerCons",26,0.13
"11403","1","80_PowerCons","Train","PowerCons",27,0.17
"11404","1","80_PowerCons","Train","PowerCons",28,0.19
"11405","1","80_PowerCons","Train","PowerCons",29,0.18
"11406","1","80_PowerCons","Train","PowerCons",30,0.13
"11407","1","80_PowerCons","Train","PowerCons",31,0.15
"11408","1","80_PowerCons","Train","PowerCons",32,0.19
"11409","1","80_PowerCons","Train","PowerCons",33,0.2
"11410","1","80_PowerCons","Train","PowerCons",34,0.19
"11411","1","80_PowerCons","Train","PowerCons",35,0.2
"11412","1","80_PowerCons","Train","PowerCons",36,0.26
"11413","1","80_PowerCons","Train","PowerCons",37,0.22
"11414","1","80_PowerCons","Train","PowerCons",38,0.17
"11415","1","80_PowerCons","Train","PowerCons",39,0.53
"11416","1","80_PowerCons","Train","PowerCons",40,0.88
"11417","1","80_PowerCons","Train","PowerCons",41,1.59
"11418","1","80_PowerCons","Train","PowerCons",42,2.27
"11419","1","80_PowerCons","Train","PowerCons",43,2.27
"11420","1","80_PowerCons","Train","PowerCons",44,2.02
"11421","1","80_PowerCons","Train","PowerCons",45,2.02
"11422","1","80_PowerCons","Train","PowerCons",46,1.95
"11423","1","80_PowerCons","Train","PowerCons",47,1.91
"11424","1","80_PowerCons","Train","PowerCons",48,1.87
"11425","1","80_PowerCons","Train","PowerCons",49,1.8
"11426","1","80_PowerCons","Train","PowerCons",50,1.72
"11427","1","80_PowerCons","Train","PowerCons",51,2.16
"11428","1","80_PowerCons","Train","PowerCons",52,2.59
"11429","1","80_PowerCons","Train","PowerCons",53,2.01
"11430","1","80_PowerCons","Train","PowerCons",54,1.42
"11431","1","80_PowerCons","Train","PowerCons",55,1.3
"11432","1","80_PowerCons","Train","PowerCons",56,1.22
"11433","1","80_PowerCons","Train","PowerCons",57,1.22
"11434","1","80_PowerCons","Train","PowerCons",58,1.76
"11435","1","80_PowerCons","Train","PowerCons",59,2.3
"11436","1","80_PowerCons","Train","PowerCons",60,2.3
"11437","1","80_PowerCons","Train","PowerCons",61,1.3
"11438","1","80_PowerCons","Train","PowerCons",62,1.3
"11439","1","80_PowerCons","Train","PowerCons",63,1.22
"11440","1","80_PowerCons","Train","PowerCons",64,1.17
"11441","1","80_PowerCons","Train","PowerCons",65,1.14
"11442","1","80_PowerCons","Train","PowerCons",66,1.09
"11443","1","80_PowerCons","Train","PowerCons",67,1.03
"11444","1","80_PowerCons","Train","PowerCons",68,0.6
"11445","1","80_PowerCons","Train","PowerCons",69,0.18
"11446","1","80_PowerCons","Train","PowerCons",70,0.21
"11447","1","80_PowerCons","Train","PowerCons",71,0.2
"11448","1","80_PowerCons","Train","PowerCons",72,0.16
"11449","1","80_PowerCons","Train","PowerCons",73,0.13
"11450","1","80_PowerCons","Train","PowerCons",74,0.15
"11451","1","80_PowerCons","Train","PowerCons",75,0.17
"11452","1","80_PowerCons","Train","PowerCons",76,0.18
"11453","1","80_PowerCons","Train","PowerCons",77,0.13
"11454","1","80_PowerCons","Train","PowerCons",78,0.15
"11455","1","80_PowerCons","Train","PowerCons",79,0.19
"11456","1","80_PowerCons","Train","PowerCons",80,0.19
"11457","1","80_PowerCons","Train","PowerCons",81,0.17
"11458","1","80_PowerCons","Train","PowerCons",82,0.19
"11459","1","80_PowerCons","Train","PowerCons",83,0.25
"11460","1","80_PowerCons","Train","PowerCons",84,0.26
"11461","1","80_PowerCons","Train","PowerCons",85,0.22
"11462","1","80_PowerCons","Train","PowerCons",86,0.16
"11463","1","80_PowerCons","Train","PowerCons",87,0.19
"11464","1","80_PowerCons","Train","PowerCons",88,0.22
"11465","1","80_PowerCons","Train","PowerCons",89,0.18
"11466","1","80_PowerCons","Train","PowerCons",90,0.16
"11467","1","80_PowerCons","Train","PowerCons",91,0.16
"11468","1","80_PowerCons","Train","PowerCons",92,0.19
"11469","1","80_PowerCons","Train","PowerCons",93,0.18
"11470","1","80_PowerCons","Train","PowerCons",94,0.16
"11471","1","80_PowerCons","Train","PowerCons",95,0.14
"11472","1","80_PowerCons","Train","PowerCons",96,0.16
"11473","1","80_PowerCons","Train","PowerCons",97,0.2
"11474","1","80_PowerCons","Train","PowerCons",98,0.22
"11475","1","80_PowerCons","Train","PowerCons",99,0.23
"11476","1","80_PowerCons","Train","PowerCons",100,0.23
"11477","1","80_PowerCons","Train","PowerCons",101,0.24
"11478","1","80_PowerCons","Train","PowerCons",102,0.21
"11479","1","80_PowerCons","Train","PowerCons",103,0.19
"11480","1","80_PowerCons","Train","PowerCons",104,0.16
"11481","1","80_PowerCons","Train","PowerCons",105,0.17
"11482","1","80_PowerCons","Train","PowerCons",106,0.18
"11483","1","80_PowerCons","Train","PowerCons",107,0.2
"11484","1","80_PowerCons","Train","PowerCons",108,0.17
"11485","1","80_PowerCons","Train","PowerCons",109,0.15
"11486","1","80_PowerCons","Train","PowerCons",110,0.16
"11487","1","80_PowerCons","Train","PowerCons",111,0.19
"11488","1","80_PowerCons","Train","PowerCons",112,0.19
"11489","1","80_PowerCons","Train","PowerCons",113,0.16
"11490","1","80_PowerCons","Train","PowerCons",114,0.22
"11491","1","80_PowerCons","Train","PowerCons",115,0.29
"11492","1","80_PowerCons","Train","PowerCons",116,0.44
"11493","1","80_PowerCons","Train","PowerCons",117,0.58
"11494","1","80_PowerCons","Train","PowerCons",118,0.93
"11495","1","80_PowerCons","Train","PowerCons",119,1.27
"11496","1","80_PowerCons","Train","PowerCons",120,1.28
"11497","1","80_PowerCons","Train","PowerCons",121,1.27
"11498","1","80_PowerCons","Train","PowerCons",122,1.25
"11499","1","80_PowerCons","Train","PowerCons",123,1.81
"11500","1","80_PowerCons","Train","PowerCons",124,2.38
"11501","1","80_PowerCons","Train","PowerCons",125,2.28
"11502","1","80_PowerCons","Train","PowerCons",126,2.18
"11503","1","80_PowerCons","Train","PowerCons",127,2.51
"11504","1","80_PowerCons","Train","PowerCons",128,2.84
"11505","1","80_PowerCons","Train","PowerCons",129,2.67
"11506","1","80_PowerCons","Train","PowerCons",130,2.57
"11507","1","80_PowerCons","Train","PowerCons",131,2.54
"11508","1","80_PowerCons","Train","PowerCons",132,2.64
"11509","1","80_PowerCons","Train","PowerCons",133,2.73
"11510","1","80_PowerCons","Train","PowerCons",134,2.64
"11511","1","80_PowerCons","Train","PowerCons",135,2.41
"11512","1","80_PowerCons","Train","PowerCons",136,2.19
"11513","1","80_PowerCons","Train","PowerCons",137,2.23
"11514","1","80_PowerCons","Train","PowerCons",138,2.15
"11515","1","80_PowerCons","Train","PowerCons",139,2.07
"11516","1","80_PowerCons","Train","PowerCons",140,2.06
"11517","1","80_PowerCons","Train","PowerCons",141,2.06
"11518","1","80_PowerCons","Train","PowerCons",142,1.57
"11519","1","80_PowerCons","Train","PowerCons",143,1.57
"11520","1","80_PowerCons","Train","PowerCons",144,1.29
"11521","1","81_PowerCons","Train","PowerCons",1,1.3
"11522","1","81_PowerCons","Train","PowerCons",2,1.42
"11523","1","81_PowerCons","Train","PowerCons",3,1.44
"11524","1","81_PowerCons","Train","PowerCons",4,1.37
"11525","1","81_PowerCons","Train","PowerCons",5,1
"11526","1","81_PowerCons","Train","PowerCons",6,0.63
"11527","1","81_PowerCons","Train","PowerCons",7,0.44
"11528","1","81_PowerCons","Train","PowerCons",8,0.3
"11529","1","81_PowerCons","Train","PowerCons",9,0.26
"11530","1","81_PowerCons","Train","PowerCons",10,0.26
"11531","1","81_PowerCons","Train","PowerCons",11,0.29
"11532","1","81_PowerCons","Train","PowerCons",12,0.3
"11533","1","81_PowerCons","Train","PowerCons",13,0.3
"11534","1","81_PowerCons","Train","PowerCons",14,0.28
"11535","1","81_PowerCons","Train","PowerCons",15,0.28
"11536","1","81_PowerCons","Train","PowerCons",16,0.33
"11537","1","81_PowerCons","Train","PowerCons",17,0.37
"11538","1","81_PowerCons","Train","PowerCons",18,0.37
"11539","1","81_PowerCons","Train","PowerCons",19,0.28
"11540","1","81_PowerCons","Train","PowerCons",20,0.27
"11541","1","81_PowerCons","Train","PowerCons",21,0.31
"11542","1","81_PowerCons","Train","PowerCons",22,0.31
"11543","1","81_PowerCons","Train","PowerCons",23,0.27
"11544","1","81_PowerCons","Train","PowerCons",24,0.25
"11545","1","81_PowerCons","Train","PowerCons",25,0.28
"11546","1","81_PowerCons","Train","PowerCons",26,0.31
"11547","1","81_PowerCons","Train","PowerCons",27,0.3
"11548","1","81_PowerCons","Train","PowerCons",28,0.28
"11549","1","81_PowerCons","Train","PowerCons",29,0.27
"11550","1","81_PowerCons","Train","PowerCons",30,0.33
"11551","1","81_PowerCons","Train","PowerCons",31,0.38
"11552","1","81_PowerCons","Train","PowerCons",32,0.37
"11553","1","81_PowerCons","Train","PowerCons",33,0.31
"11554","1","81_PowerCons","Train","PowerCons",34,0.26
"11555","1","81_PowerCons","Train","PowerCons",35,0.27
"11556","1","81_PowerCons","Train","PowerCons",36,0.29
"11557","1","81_PowerCons","Train","PowerCons",37,0.29
"11558","1","81_PowerCons","Train","PowerCons",38,0.24
"11559","1","81_PowerCons","Train","PowerCons",39,0.26
"11560","1","81_PowerCons","Train","PowerCons",40,0.36
"11561","1","81_PowerCons","Train","PowerCons",41,1.22
"11562","1","81_PowerCons","Train","PowerCons",42,2.08
"11563","1","81_PowerCons","Train","PowerCons",43,2.14
"11564","1","81_PowerCons","Train","PowerCons",44,2.2
"11565","1","81_PowerCons","Train","PowerCons",45,2.31
"11566","1","81_PowerCons","Train","PowerCons",46,2.48
"11567","1","81_PowerCons","Train","PowerCons",47,2.68
"11568","1","81_PowerCons","Train","PowerCons",48,2.87
"11569","1","81_PowerCons","Train","PowerCons",49,2.21
"11570","1","81_PowerCons","Train","PowerCons",50,1.54
"11571","1","81_PowerCons","Train","PowerCons",51,1.45
"11572","1","81_PowerCons","Train","PowerCons",52,1.38
"11573","1","81_PowerCons","Train","PowerCons",53,1.62
"11574","1","81_PowerCons","Train","PowerCons",54,1.86
"11575","1","81_PowerCons","Train","PowerCons",55,1.9
"11576","1","81_PowerCons","Train","PowerCons",56,1.89
"11577","1","81_PowerCons","Train","PowerCons",57,1.83
"11578","1","81_PowerCons","Train","PowerCons",58,1.83
"11579","1","81_PowerCons","Train","PowerCons",59,1.86
"11580","1","81_PowerCons","Train","PowerCons",60,1.81
"11581","1","81_PowerCons","Train","PowerCons",61,1.7
"11582","1","81_PowerCons","Train","PowerCons",62,1.59
"11583","1","81_PowerCons","Train","PowerCons",63,1.58
"11584","1","81_PowerCons","Train","PowerCons",64,1.59
"11585","1","81_PowerCons","Train","PowerCons",65,1.61
"11586","1","81_PowerCons","Train","PowerCons",66,1.54
"11587","1","81_PowerCons","Train","PowerCons",67,1.54
"11588","1","81_PowerCons","Train","PowerCons",68,1.58
"11589","1","81_PowerCons","Train","PowerCons",69,1.61
"11590","1","81_PowerCons","Train","PowerCons",70,1.58
"11591","1","81_PowerCons","Train","PowerCons",71,1.55
"11592","1","81_PowerCons","Train","PowerCons",72,1.56
"11593","1","81_PowerCons","Train","PowerCons",73,1.94
"11594","1","81_PowerCons","Train","PowerCons",74,2.32
"11595","1","81_PowerCons","Train","PowerCons",75,1.43
"11596","1","81_PowerCons","Train","PowerCons",76,0.55
"11597","1","81_PowerCons","Train","PowerCons",77,0.47
"11598","1","81_PowerCons","Train","PowerCons",78,0.42
"11599","1","81_PowerCons","Train","PowerCons",79,0.64
"11600","1","81_PowerCons","Train","PowerCons",80,0.86
"11601","1","81_PowerCons","Train","PowerCons",81,1.13
"11602","1","81_PowerCons","Train","PowerCons",82,1.41
"11603","1","81_PowerCons","Train","PowerCons",83,1.48
"11604","1","81_PowerCons","Train","PowerCons",84,1.45
"11605","1","81_PowerCons","Train","PowerCons",85,1.39
"11606","1","81_PowerCons","Train","PowerCons",86,1.32
"11607","1","81_PowerCons","Train","PowerCons",87,0.94
"11608","1","81_PowerCons","Train","PowerCons",88,0.56
"11609","1","81_PowerCons","Train","PowerCons",89,0.42
"11610","1","81_PowerCons","Train","PowerCons",90,0.33
"11611","1","81_PowerCons","Train","PowerCons",91,0.32
"11612","1","81_PowerCons","Train","PowerCons",92,0.34
"11613","1","81_PowerCons","Train","PowerCons",93,0.33
"11614","1","81_PowerCons","Train","PowerCons",94,0.28
"11615","1","81_PowerCons","Train","PowerCons",95,0.25
"11616","1","81_PowerCons","Train","PowerCons",96,0.29
"11617","1","81_PowerCons","Train","PowerCons",97,0.33
"11618","1","81_PowerCons","Train","PowerCons",98,0.31
"11619","1","81_PowerCons","Train","PowerCons",99,0.27
"11620","1","81_PowerCons","Train","PowerCons",100,0.27
"11621","1","81_PowerCons","Train","PowerCons",101,0.31
"11622","1","81_PowerCons","Train","PowerCons",102,0.34
"11623","1","81_PowerCons","Train","PowerCons",103,0.34
"11624","1","81_PowerCons","Train","PowerCons",104,0.35
"11625","1","81_PowerCons","Train","PowerCons",105,0.34
"11626","1","81_PowerCons","Train","PowerCons",106,0.33
